,GLD,MDY,DBC,QQQ,SPY,TLT,VTV,VBR,PSQ
5/21/2012,154.64999,168.53,26.62,62.50999,131.97,123.94,53.8799,65.1469,110.15996
5/22/2012,152.08,169.03999,26.24001,62.44,132.2,122.56,54,64.99001,110.24
5/23/2012,151.62,170.00999,25.95,62.56,132.27,123.41,53.89999,65.39,110.03996
5/24/2012,151.41,170.64,25.96001,62.14999,132.53,122.94,54.12,65.67,110.72804
5/25/2012,152.67999,170.28999,26.05,62.07001,132.10001,123.39999,54.03999,65.60001,110.92
5/29/2012,151.02,172.45,25.94,62.86,133.7,123.02,54.56,66.53,109.56
5/30/2012,151.91,169.00999,25.46001,62.33,131.75999,126.14,53.8,65.28999,110.40004
5/31/2012,151.62,168.57001,25.24001,62.06,131.47,127.60001,53.77,65.278,110.9292
6/1/2012,157.5,163.34,24.72,60.409,128.16,130.36,52.5,63.44,113.8
6/4/2012,157.32001,162.50999,24.86,60.87,128.10001,129.33,52.3,63.09,112.92
6/5/2012,157.14,164.56,24.77,61.12,129.07001,127.60001,52.75,63.78,112.52
6/6/2012,157.21001,168.10001,25.23,62.52,131.97,125.05,53.95,65.33,109.88
6/7/2012,154.5,167.33,25.06,62.27,132.05,125.24001,54.02,65.08,110.32
6/8/2012,154.73,168.72,25.14,62.87,133.10001,125.21001,54.45,65.73399,109.2
6/11/2012,155.36,165.55,24.67999,61.80499,131.41499,125.78,53.84,64.36,111
6/12/2012,156.4594,167.22,24.80009,62.56,132.92,124.63,54.44,65.13,109.8
6/13/2012,157.12,164.98,24.61,62.13,132.07001,125.86,54.22,64.5,110.48
6/14/2012,157.75,166.05,24.89999,62.36,133.47,125.7,54.85001,65.2,110.03996
6/15/2012,157.84,167.25,24.86,62.99001,134.14,126.39999,55.38,65.85001,108.68
6/18/2012,157.92999,168.61,24.88,63.58,134.39999,127.08,55.28999,65.94,107.71996
6/19/2012,157.16,170.37,25.09,64.239,135.7,125.42,55.88,66.92999,106.52
6/20/2012,155.97,170.25,24.67999,64.28999,135.48,126.03999,55.78999,66.86,106.40004
6/21/2012,152.015,165.78999,24.14999,62.69,132.44,126.71001,54.69,65.33,109.12
6/22/2012,152.64,166.53999,24.39,63.35001,133.46001,125.02,55.02,65.97,107.96004
6/25/2012,153.75999,163.55,24.64,62.13,131.32001,126.84,53.75,64.96001,110.03996
6/26/2012,152.62,164.64999,24.81,62.52,131.98,126.34,54.02,65.24001,109.36
6/27/2012,152.83,166.28999,24.95,62.89999,133.173,126.53999,54.59,66.2,108.71996
6/28/2012,151.05,166.78999,24.67999,62.2,132.78999,126.85001,54.63,66.50999,109.84004
6/29/2012,155.19,171.3,25.75,64.16,136.105,125.2,55.94,68.2,106.40004
7/2/2012,155.09,172.49001,25.7,64.35001,136.50999,126.22,56.02,68.78,106.08
7/3/2012,157.46001,174.47,26.42,64.89,137.412,125.25,56.34,69.61,105.2
7/5/2012,155.67999,174.5,26.52,64.92999,136.78999,125.89,55.91,69.59,105.08
7/6/2012,153.71001,172.49001,25.91,64.12,135.49001,127.06,55.5,69.06,106.44
7/9/2012,154.03999,171.88,26.37,64,135.32001,128.17999,55.36,68.74001,106.56
7/10/2012,152.14999,169.96001,26.03,63.37,134.14,128.44,54.92,68.14999,107.59996
7/11/2012,152.99001,169.45,26.32001,63.02,134.16,128.60001,55.10001,68.08,108.2
7/12/2012,152.59,168.84,26.38,62.42999,133.50999,129.50999,54.88,67.75,109.28004
7/13/2012,154.14,171.50999,26.7,63.38,135.75,129.17,55.78,68.72681,107.64
7/16/2012,154.21001,170.46001,27.03,63.2,135.42999,129.77,55.69,68.57001,107.96004
7/17/2012,153.47,171.49001,27.06,63.53,136.36,128.75,56.17,68.84,107.36
7/18/2012,153.05,172.64999,27.3,64.39,137.37,128.82001,56.46001,69.14,105.84004
7/19/2012,153.38,172.74001,27.63,65.10001,137.73,128.49001,56.35001,68.77,104.68
7/20/2012,153.67,171.14,27.63,64.235,136.47,130.06,55.89,68.08,106.03996
7/23/2012,153.03,168.85001,27.05,63.46001,135.09,130.78999,55.42,67.19,107.32
7/24/2012,153.52,166.37,26.89,62.96001,133.925,131.82001,54.88,66.38,108.24
7/25/2012,155.67,166.72,27.09,62.53999,133.96001,132.16,54.96001,66.33,108.96004
7/26/2012,156.77,169.2,27.14,63.37,136.17,130.95,55.78999,66.94,107.48
7/27/2012,157.53999,172.72,27.42,64.87,138.675,128.48,56.8,68.28,104.88
7/30/2012,157.42999,172.28,27.58,64.82001,138.67999,129.44,56.77,68.14,105
7/31/2012,156.49001,171.25999,27.25,64.8,137.71001,129.7,56.60001,67.91,105.03996
8/1/2012,155.14,169.46001,27.28999,64.61,137.59,128.78,56.44,67.10001,105.32
8/2/2012,154.13,168.64999,27.06,64.38,136.64,129.50999,55.899,66.75999,105.64
8/3/2012,155.55,171.91,27.52,65.60001,139.349,127.42,56.99001,68.17999,103.64
8/6/2012,156.3,172.81,27.67999,66.10001,139.62,127.47,57.08,68.5,102.92
8/7/2012,156.28,174.59,27.89,66.64999,140.32001,125.83,57.3,68.97,102.076
8/8/2012,156.48,174.73,27.97,66.62,140.49001,125.16,57.45,69.09,102.09636
8/9/2012,156.99001,175.06,28.2,66.82001,140.61,125.07001,57.50999,69.32001,101.76
8/10/2012,157.17999,175.09,28.05,66.86,140.84,125.7,57.64999,69.2,101.68
8/13/2012,155.99001,174.83,27.83,67.02,140.77,125.49001,57.52,69.05,101.44
8/14/2012,155.13,174.56,27.86,67.05,140.78999,123.78999,57.52,68.86,101.44
8/15/2012,155.63,175.78999,28.10001,67.22,140.95,122.05,57.53,69.35001,101.12
8/16/2012,156.56,177.33,28.21001,68.02,141.99001,121.00999,57.84,69.89999,99.92
8/17/2012,156.72,178.10001,28.25,68.32001,142.17999,121.60001,57.86,70.33,99.48
8/20/2012,157.25999,177.57001,28.38,68.42,142.19,121.85001,57.91,70.22,99.36
8/21/2012,158.83,177.78,28.64,68.14999,141.75999,122.39,57.78999,70.28,99.71996
8/22/2012,160.53999,177.41,28.78999,68.42999,141.82001,124.41,57.69,69.95,99.32
8/23/2012,161.89,176.24001,28.64999,67.87,140.66499,124.92999,57.23,69.46001,100.12
8/24/2012,161.97,176.7,28.52,68.28999,141.50999,124.81,57.57001,69.64,99.52
8/27/2012,161.36,176.64999,28.39,68.39999,141.53999,125.53999,57.49001,69.67,99.36
8/28/2012,161.64,177.39999,28.41,68.39999,141.39999,125.84,57.48,69.97,99.36
8/29/2012,160.59,177.52,28.46001,68.39999,141.50999,125.28999,57.50999,70.22,99.28004
8/30/2012,160.52,176.22,28.49001,67.71001,140.49001,125.94,57.17,69.67999,100.32
8/31/2012,164.22,177.33,28.78999,68.16,141.16,127.72,57.44,69.94,99.64
9/4/2012,164.48,179,28.8,68.09,141.03,127.32001,57.32001,70.64,99.64
9/5/2012,164.31,178.71001,28.66,68.02,140.91,126.72,57.37,70.58,99.84004
9/6/2012,164.89,182.21001,28.64999,69.53,143.77,124.61,58.53,71.81,97.68
9/7/2012,168.44,183.16,28.97,69.42999,144.33,124.03,58.87,72.37,97.68
9/10/2012,167.28999,182.42,29.00999,68.53999,143.50999,124.33,58.59,72.13,98.92
9/11/2012,167.89999,182.53999,29.07001,68.42999,143.91,123.55,58.82001,72.39,99.15996
9/12/2012,167.92,183.49001,29.22,68.632,144.39,122.00999,58.95,72.78999,98.88
9/13/2012,171.31,185.31,29.42,69.56,146.59,121.53,59.91,73.5601,97.52
9/14/2012,171.8,187.35001,29.73,70.17999,147.24001,118.3,60.07001,74.55,96.64
9/17/2012,170.39999,185.5,28.91,70.21001,146.74001,119.72,59.73,73.81,96.64
9/18/2012,171.72,184.22,28.7,70.27,146.62,120.32001,59.64999,73.55,96.44
9/19/2012,171.74001,184.67,28.28,70.39999,146.7,121.11,59.7,73.53,96.32
9/20/2012,171.47,183.39999,28.44,70.33,146.71001,121.41,59.77,73.19,96.36
9/21/2012,171.96001,182.74001,28.63,70.14999,145.87,121.55,59.77,73.31,96.34004
9/24/2012,171.05,182.73,28.33,69.735,145.645,122.5,59.37,73.2,96.96004
9/25/2012,170.77,179.94,28.36,68.75999,144.10001,123.71001,58.83,72.11,98.28004
9/26/2012,169.81,178.57001,28.16,68.2,143.295,125.03999,58.56,71.75,99.03996
9/27/2012,172.34,180.67999,28.50999,69.14,144.64,124.14999,58.98,72.38,97.68
9/28/2012,171.89,179.92,28.67999,68.57001,143.97,124.22,58.72,71.89999,98.48
10/1/2012,172.295,178.97,28.72,68.47,144.345,124.42,58.89,72,98.59996
10/2/2012,172.10001,179.89999,28.57001,68.67,144.5,124.25,59.02,72.19,98.40004
10/3/2012,172.41,179.86,28.08,69.11,145.09,124.28999,59.19,72.11,97.76
10/4/2012,173.61,181.53,28.69,69.35001,146.125,122.74001,59.74001,72.75999,97.32
10/5/2012,172.62,181.53,28.53999,68.98,146.14,121.14999,59.83,72.75999,97.92
10/8/2012,172.05,180.71001,28.46001,68.35001,145.642,122.17,59.72,72.48,98.76
10/9/2012,170.99001,179.11,28.67,67.2592,144.2,121.95,59.27,71.77,100.40004
10/10/2012,170.84,178.23,28.62,66.92,143.28,122.81,58.88,71.64,100.92
10/11/2012,171.32001,179.13,28.95,66.71001,143.36,123.66,58.95,72.00999,101.2
10/12/2012,170.06,177.66,28.55,66.67999,142.89,123.97,58.60001,71.32001,101.2
10/15/2012,168.35001,179.32001,28.41,67.17,144.08,123.69,59.08,71.69,100.44
10/16/2012,169.42,181.17,28.42999,68.12,145.53999,121.9803,59.61,72.17,99.08
10/17/2012,169.53999,182.50999,28.44,68.08,146.2,120.85001,60.13,72.95,99.15996
10/18/2012,168.78909,182.37,28.42999,67.28999,145.82001,120.11,60.25999,72.87,100.2
10/19/2012,166.97,179.59,28.0023,65.67999,143.3896,121.74001,59.36,71.73,102.59996
10/22/2012,167.58,179.48,27.87,66.02,143.41,120.96001,59.28,71.69,102.03996
10/23/2012,165.4258,178.17999,27.53,65.39,141.42,122.69,58.39,71.25999,103.03996
10/24/2012,164.86031,177.67999,27.45,65.164,141.02,121.48,58.25999,71.11,103.44
10/25/2012,166.02,178.07001,27.52,65.16,141.42999,120.86,58.52,71.31,103.48
10/26/2012,165.92999,177.56,27.58,65.35001,141.35001,122.64,58.37,71.03999,103.03996
10/31/2012,166.83,178.25,27.56,64.95,141.35001,123.36,58.49001,71.39999,103.71996
11/1/2012,166.07001,182.67999,27.61,65.87289,142.83,122.35001,59.05,72.42999,102.24
11/2/2012,162.60001,179.99001,27.14,65.17,141.56,122.25999,58.53999,71.67999,103.32
11/5/2012,163.23,181.10001,27.37,65.60001,141.8486,122.95,58.59,71.94389,102.56
11/6/2012,166.3,182.69,27.8618,65.72,142.96001,121.78999,59.11,72.6304,102.36
11/7/2012,166.49001,178.89999,27.34,64.17,139.72,124,57.63,70.78,104.84004
11/8/2012,167.99001,176.37,27.38,63.16,138.03999,125.84,57.02,69.96001,106.52
11/9/2012,167.82001,176.8,27.60001,63.42999,138.16,125.98,57.03999,69.91,106.03996
11/12/2012,167.45,176.53999,27.47,63.42,138.265,126.19,57,69.73,106.12
11/13/2012,167.10001,176.49001,27.42,62.98,137.78999,126.61,56.71001,69.33,106.76
11/14/2012,167.14,173.2,27.5,62.24001,135.9299,126.73,55.95,67.9538,108.03996
11/15/2012,166.09,172.52,27.39,62.02991,135.7,126.48441,55.78999,67.66,108.48
11/16/2012,165.88,173.75999,27.50999,62.3,136.37,126.37,56.08,68.27,107.96004
11/19/2012,167.87,177.28999,28.03,63.78059,139.13,125.66,57.05,69.64,105.32
11/20/2012,167.39,177.89,27.84,63.8,139.19,124.39999,57.10001,69.84,105.28004
11/21/2012,167.56,178.39999,27.96001,63.92999,139.45,124.33,57.23,70.10001,105.08
11/23/2012,169.61,180.55,28.06,64.89999,141.35001,124.21001,57.92999,70.88,103.52
11/26/2012,169.42999,180.41,28.02,65.181,141.05,124.8,57.78,71.11,103.03996
11/27/2012,168.71001,180.00999,27.98,64.96001,140.33,125.28999,57.44,71.00999,103.36
11/28/2012,166.55,181.17999,27.89,65.52,141.46001,125.11,57.91,71.39,102.484
11/29/2012,167.1817,182.42,28.08,65.91,142.12,125.13,58.11,72.05,101.88
11/30/2012,166.05,182.35001,28.10001,65.8,142.155,124.78999,58.06,72.12,102
12/3/2012,166.12669,182.03,28.17,65.67,141.45,124.66,57.87,72.00999,102.2
12/4/2012,164.42,181.91,27.92,65.63,141.25,125.38,57.81,72.05,102.36
12/5/2012,164.12,182.3,27.89,64.9032,141.5,125.32001,58.25,72.13,103.36
12/6/2012,164.5,182.67,27.64,65.32001,141.98,125.59,58.42999,72.3,102.71996
12/7/2012,165.16499,182.91,27.61,64.92999,142.41499,124.42999,58.74001,72.42,103.40004
12/10/2012,165.8,184.05,27.5497,65.12,142.47301,124.98,58.81,72.8,103.03996
12/11/2012,165.64999,184.84,27.5,65.97,143.44,124.0303,59.14999,73.28999,101.71996
12/12/2012,165.77,184.55,27.63,65.83,143.50999,122.59,59.28999,73.02,102
12/13/2012,164.37,183.37,27.38,65.3111,142.63,122.67999,58.91,72.59,102.71996
12/14/2012,164.13,183,27.55,64.69,142.1051,123.60001,58.78329,72.50999,103.64
12/17/2012,164.44,184.66,27.53,65.55,143.77,121.75,59.45,73.39999,102.32
12/18/2012,162.08,187.2,27.60001,66.5472,145.37,120.50999,60.10001,74.37,100.64
12/19/2012,161.69,186.89,27.7,66.2605,144.28999,120.91,59.7,74.48,101.15996
12/20/2012,159.73,188.05,27.57001,66.25999,145.12,120.92999,60.10001,75.03999,101.15996
12/21/2012,160.33,186.49001,27.52,65.2,142.78999,122.25,59.55,74.61,102.24
12/24/2012,160.62,185.44,27.42999,65.07001,142.35001,122.03,58.83,72.39,102.52
12/26/2012,160.78,184.02,27.71001,64.5,141.75,122.2,58.67,71.99001,103.32
12/27/2012,161.16,183.85001,27.71001,64.39999,141.5616,122.61,58.53999,71.89999,103.52
12/28/2012,160.53999,182.73,27.63,63.78,140.03,123.31,57.88,71.37,104.40004
12/31/2012,162.0204,185.71001,27.78,65.1301,142.41,121.17999,58.8,72.64999,102.28004
1/2/2013,163.17,190.86,27.88,67.2,146.06,119.56,60.25999,74.72,99.12
1/3/2013,161.2,190.72,27.64999,66.8521,145.7341,117.94,60.19,74.86,99.52
1/4/2013,160.44,192.05,27.53,66.63,146.37,118.39999,60.60001,75.38,99.8
1/7/2013,159.42999,191.52,27.58,66.65041,145.9695,118.44991,60.41,75.03011,99.76
1/8/2013,160.56,191.00999,27.64999,66.52,145.54961,119.23,60.2,74.82001,99.88
1/9/2013,160.49001,192.17999,27.61,66.77,145.92,119.12,60.38,75.00999,99.59996
1/10/2013,161.98,192.58,27.71001,67.17,147.08,118.78999,60.91,75.22,99
1/11/2013,161.06,192.28,27.59,67.25999,147.07001,119.85001,60.86,75.09,98.92
1/14/2013,161.53999,192.64999,27.77,66.96001,146.97,119.52,60.92,75.22,99.28004
1/15/2013,162.558,193.59,27.64999,66.63,147.07001,120.07001,61.07001,75.5,99.76
1/16/2013,162.64999,193.12,27.67999,66.89999,147.05,120.32001,61.02,75.36,99.44
1/17/2013,163.35001,194.78,27.8,67.22,148,119.12,61.39,76.00999,98.88
1/18/2013,163.09,195.19,27.98,67.07001,148.33,120.03999,61.57001,76.24001,99.12
1/22/2013,163.67,196.82001,28.06,67.17999,149.13,120.27,61.94,76.91,98.92
1/23/2013,163.21001,196.8,28.09,67.59,149.37,120.09,61.91,76.7524,98.36
1/24/2013,161.42,197.75999,28.07001,66.66,149.41,119.67,62.17999,76.89999,99.71996
1/25/2013,160.64999,199.64,28.00999,67,150.25,118.03,62.56,77.21001,99.24
1/28/2013,160.28999,199.34,28,67.14999,150.07001,117.60001,62.47,77.42,98.96004
1/29/2013,160.99001,199.24001,28.16,67.16,150.66,116.95,62.91,77.57001,99.12
1/30/2013,162.19,198.02,28.48,67.02,150.07001,116.75,62.7,76.91,99.12
1/31/2013,161.2,198.86,28.47,66.87,149.7,117.32001,62.53999,77.34,99.40004
2/1/2013,161.45,200.48,28.58,67.66,151.24001,115.53999,63.14,78.03,98.2
2/4/2013,162,198.66,28.48,66.48,149.535,117.02,62.53999,77.17,99.92
2/5/2013,161.96001,199.86,28.59,67.46001,151.05,115.98,63.09,77.75999,98.44
2/6/2013,162.39,200.97,28.55,67.24001,151.16,116.92999,63.22,78.17999,98.76
2/7/2013,161.84,200.64,28.44,67.3,150.96001,116.67,63.00999,78.03,98.64
2/8/2013,161.57001,201.89999,28.55,67.99001,151.8,117.12,63.25999,78.57001,97.64
2/11/2013,159.7,201.39999,28.45,68.00999,151.77,117.03,63.3094,78.62,97.59996
2/12/2013,159.89,202.37,28.5,67.73,152.02,116.74001,63.57001,79.10001,98
2/13/2013,159.05,202.89999,28.50999,67.97,152.151,115.78999,63.64999,79.40041,97.59996
2/14/2013,158.34801,203.42999,28.47,67.95,152.28999,116.84,63.75,79.64999,97.68
2/15/2013,155.75999,203.13,28.35001,67.75,152.11,116.5,63.58,79.67999,97.92
2/19/2013,155.33,204.44,28.24001,68.24001,153.25,115.92,64.16,80.34,97.24
2/20/2013,151.44,200.78,27.92,67.19,151.34,116.27,63.37,78.92999,98.71996
2/21/2013,152.62,199.02,27.60001,66.47,150.42,116.95,63.00999,78.14999,99.71996
2/22/2013,152.97,201.48,27.60001,67.13901,151.89,117.03,63.55,78.99001,98.76
2/25/2013,154.34,196.88,27.47,66.31,149,119.33,62.3,77.34,100.08
2/26/2013,156.22,198.12,27.42,66.56,150.02,118.64,62.71001,77.77,99.56
2/27/2013,154.57001,201,27.25,67.239,151.91,118.28999,63.53999,78.61,98.59996
2/28/2013,153,200.50999,27.13,67.10001,151.61,118.50999,63.36,78.59,98.71996
3/1/2013,152.44,200.23,26.94,67.38,152.11,118.89999,63.62,78.7,98.40004
3/4/2013,152.3,200.75,26.84,67.67999,152.92,118.27,63.91,78.92,98.08
3/5/2013,152.38,203.42,27.09,68.67999,154.28999,117.92999,64.42999,79.78999,96.40004
3/6/2013,153.23,203.78,26.94,68.50999,154.5,116.86,64.66,79.97,96.68
3/7/2013,152.69,204.28999,27.12,68.69,154.776,115.96001,64.82001,80.3,96.40004
3/8/2013,152.71001,206.11,27.2,68.77,155.44,114.75,65.03999,80.89999,96.32
3/11/2013,152.99001,206.32001,27.22,68.97,156.03,114.86,65.31,81.03,96
3/12/2013,154.19,206.25,27.28,68.72,155.67999,115.69,65.25999,80.804,96.36
3/13/2013,153.66,206.89,27.14,68.63,155.905,115.57001,65.33,81.14,96.52
3/14/2013,153.67999,208.49001,27.34,68.86,156.73,115.22,65.73,81.92999,96.15996
3/15/2013,154.00101,207.64,27.39999,68.50999,155.83,115.75999,65.7,82.00999,96.48
3/18/2013,155.38,206.64,27.24001,68.36,154.97,116.64,65.32001,81.66,96.64
3/19/2013,156.08,206.36,27.03999,68.23,154.61,117.42999,65.17,81.45,96.84004
3/20/2013,155.37,208.5,27.23,68.709,155.69,116.12,65.60001,82.06,96.15996
3/21/2013,156.246,206.67999,27.11,67.92999,154.35899,117.24001,65.16,81.48,97.24
3/22/2013,155.55,207.37,27.16,68.59,155.60001,117.33,65.07001,81.64999,96.32
3/25/2013,155.24001,206.78,27.17999,68.34,154.95,117.22,64.87,81.66,96.64
3/26/2013,154.72,208.16,27.42999,68.71001,156.19,117.36,65.38,82.05,96.12
3/27/2013,155.36,208.55,27.57001,68.80099,156.19,118.36,65.33,82.13,95.96004
3/28/2013,154.47,209.72,27.31,68.97,156.67,117.75999,65.53,82.14999,95.68
4/1/2013,154.67,207.63,27.31,68.5,156.05,118.39,65.42999,81.39999,96.36
4/2/2013,152.42999,206.78,27.17999,69.03999,156.82001,117.91,65.52,80.98,95.59996
4/3/2013,150.73,203.5,26.72,68.41,155.23,118.96899,64.89,79.86,96.48
4/4/2013,150.28999,204.7,26.69,68.42999,155.86,120.39,65.27,80.45,96.44
4/5/2013,152.81,204.55,26.67,67.86099,155.158,122.82001,65.08,80.28999,97.28004
4/8/2013,152.16,206.11,26.75,68.22,156.21001,121.88,65.42999,81.02,96.71996
4/9/2013,153.34,206.17,26.92,68.67999,156.75,121.58,65.77,80.96001,96.12
4/10/2013,150.75,209.02,26.86,70.015,158.67,119.91,66.48,82.07001,94.24
4/11/2013,151.05,209.82001,26.75,69.99001,159.19,120.14,66.69,82.27,94.28004
4/12/2013,143.95,208.95,26.42,69.94,158.8,121.92999,66.452,81.834,94.28004
4/15/2013,131.31,202.39999,25.63,68.56,155.118,122.99001,64.96001,79.02,96.2
4/16/2013,132.8,205.5,25.89999,69.47,157.41,121.98,65.82001,80.23,94.84004
4/17/2013,132.87,202.35001,25.52,68.11501,155.11,122.78999,64.94,78.92999,96.71996
4/18/2013,134.3,201,25.78999,67.16901,154.14,123.09,64.71001,78.56,98.08
4/19/2013,135.47,204.31,25.73,68.09,155.48,122.83,65.39999,79.39999,96.76
4/22/2013,137.89999,204.75999,25.81,68.78999,156.17,122.92,65.63,79.58,95.71996
4/23/2013,136.88,206.83,25.64999,69.45,157.78,122.49001,66.35001,80.63,94.84004
4/24/2013,138.3699,207.69,25.92999,69.42,157.88,122.8,66.37,81.24001,94.76
4/25/2013,141.63,208.53,26.27,69.78999,158.52,122.27,66.64,81.60001,94.32
4/26/2013,140.91,207.67999,26.12,69.57001,158.24001,123.39,66.57001,81.14,94.64
4/29/2013,142.3,209.19,26.47,70.21001,159.3,122.94,66.98,81.75,93.71996
4/30/2013,142.77,210.97,26.27,70.72,159.67999,123.00999,66.98,82.22,93
5/1/2013,141.11,207.24001,25.8,70.39,158.28,124.0099,66.31,80.7,93.44
5/2/2013,141.92,209.44,26.13,71.28,159.75,123.85001,66.85001,81.62,92.28004
5/3/2013,142.09,211.94,26.42,72.12,161.368,120.92999,67.42999,82.75999,91.24
5/6/2013,142.14999,213.17999,26.45,72.39999,161.78,120.63,67.59,83.28,90.84004
5/7/2013,140.38,214.86,26.36,72.36,162.5999,120.16,67.95,84.12,90.92
5/8/2013,142.46001,216.27,26.48,72.71001,163.34,120.35001,68.28,84.34,90.40004
5/9/2013,140.81,215.22,26.47,72.60651,162.881,120.03999,67.92999,83.96001,90.56
5/10/2013,139.60001,216.69,26.35001,73.05,163.41,118.75,68.13,84.52,90.03996
5/13/2013,138.42999,216.17999,26.23,73.14,163.53999,117.84,68.16,84.35001,89.88
5/14/2013,137.81,218.71001,26.14,73.52,165.23,116.56,68.97,85.36,89.404
5/15/2013,134.63,219.53999,26.08,73.67,166.11501,117.341,69.47,85.78999,89.24
5/16/2013,134.09,218.37,26.05,73.59,165.34,118.56,69.2,85.33,89.32
5/17/2013,131.07001,220.72,26.17999,74.3,166.94,117.06,69.88,86.3,88.44
5/20/2013,135.12,220.92,26.35001,74.19,166.92999,116.922,69.92999,86.46001,88.64
5/21/2013,132.88,221.14999,26.2,74.27,167.17,117.84,70.03,86.52,88.44
5/22/2013,131.94,217.39999,26.08,73.619,165.92999,116.09,69.52,85.1665,89.24
5/23/2013,134.61,217.16,26.2,73.45,165.45,116.64,69.44,85.05,89.44
5/24/2013,133.75999,216.52,26.10001,73.41,165.308,116.8,69.38,84.86,89.52
5/28/2013,133.49001,217.89,26.34,73.89,166.3,113.838,69.83,85.64,88.88
5/29/2013,134.83,216.03,26.17,73.53999,165.22,115.118,69.44,84.91,89.32
5/30/2013,136.7,217.95,26.17,73.92999,165.83,114.84,69.75999,85.52,88.84004
5/31/2013,133.92,215.8,25.86,73.25,163.44501,114.45,68.71001,84.78,89.68
6/3/2013,136.50999,215.07001,26.17999,73.38,164.35001,114.78,69.14,84.89999,89.48
6/4/2013,135.23,213.67,26.28,73,163.56,113.72,68.8,84.31,89.96004
6/5/2013,135.52,210.58,26.16,72.05,161.272,115.28999,67.87,83.11,91.03996
6/6/2013,136.53,213.33,26.25999,72.39999,162.73,115.22,68.53999,83.89,90.71996
6/7/2013,133.28,215.28,26.32001,73.39,164.8,113.16,69.38,84.69,89.48
6/10/2013,133.94,215.45,26.22,73.42,164.8,112.62,69.45,84.8499,89.44
6/11/2013,133.25,212.64,25.99001,72.69,163.09801,113.96001,68.75999,83.94,90.32
6/12/2013,134.25,210.83,26.02,71.85001,161.75,112.33,68.31,83.12,91.32
6/13/2013,133.74001,214.69,26.19,72.75999,164.21001,114.09,69.3,84.72,90.2
6/14/2013,134.42999,213.82001,26.3,72.28,163.175,113.82001,68.84,84.14,90.76
6/17/2013,133.77,215.13,26.36,72.98,164.44,113.22,69.35001,84.53,89.88
6/18/2013,132.13,217.03999,26.41,73.58,165.735,113.28,69.84,85.41029,89.15996
6/19/2013,130.59,213.42999,26.45,72.75999,163.45,112.11,68.89,84.25,90.15996
6/20/2013,123.60001,207.71001,25.59,71.02499,159.39999,110.27,67.245,82.21001,92.36
6/21/2013,125.05,206.85001,25.42999,70.42999,159.07001,108.40199,67.50999,82.17,92.76
6/24/2013,123.92999,204.52,25.32001,69.73,157.06,108.85001,66.27,81.11,93.64
6/25/2013,123.47,207.09,25.34,70.24001,158.575,107.88,66.94,82.16,93.03996
6/26/2013,118.28,208.38,25.27,70.87,160.14,108.58,67.60001,82.64999,92.15996
6/27/2013,115.94,211.38,25.25999,71.17,161.08,109.69,68.11,83.94,91.8
6/28/2013,119.11,210.10001,25.13,71.27,160.42,110.44,67.61,83.7,91.71996
7/1/2013,121.13,213.17999,25.28999,71.71001,161.36,110.41,68.03999,84.85001,91.08
7/2/2013,120.05,212.91,25.39,71.74001,161.21001,110.34,67.89999,84.69,91.08
7/3/2013,120.74001,212.98,25.62,72.03101,161.28,110.00999,67.89999,84.662,90.64
7/5/2013,118.09,215.82001,25.56,72.58,163.02,106.25999,68.66,85.67999,89.96004
