Date,GLD,MDY,QQQ,SPY,TLT,VBR,VTV,PSQ
5/7/2008,85.82001,154.39999,48.03999,139.52,91.3399,63.5,62.72,224.26396
5/8/2008,87.24001,154.37,48.39999,139.16,92.16,63.53999,62.59,222.44
5/9/2008,87.42,155.02,48.21001,138.89999,92.5,63.55,62.33,222.8
5/12/2008,86.99001,156.83,49.09,140.46001,92.36,64.62,63.05,218.76
5/13/2008,85.39011,158.14999,49.22,140.48,91.35001,64.88,62.95,218.26
5/14/2008,85.2,158.25999,49.11,140.77,91.39,65.08,63.33,218.59996
5/15/2008,87,160.36,49.97,142.53,92.22,65.75999,63.85001,214.84004
5/16/2008,89.1001,160.61,50.0099,142.66,91.84,65.59,63.89999,215.44
5/19/2008,89.39,160.7,49.64999,143.05,91.96201,65.63,64.17999,215.8
5/20/2008,90.89999,160.45,49.27,141.89,92.44,65.25,63.52,217.48
5/21/2008,91.96001,157.87,48.17999,139.49001,92.46001,64.47,62.53999,222.48
5/22/2008,90.98,157.89999,48.35001,139.50999,91.37,64.81,62.60001,222.48
5/23/2008,91.23,155.77,48.2,137.64,91.77,64.09,61.61,223
5/27/2008,89.36,157.05,49.05,138.66,91.14999,64.754,61.91,219.15996
5/28/2008,89.14,158.99001,49.25,139.3,90.34,65.00999,62.03,218.59996
5/29/2008,86.50999,159.08,49.69,140,89.69,65.50999,62.48,216.56
5/30/2008,87.45,160.62,50.00999,140.35001,90.28,65.64999,62.28999,214.59996
6/2/2008,87.96001,159.02,49.39999,138.89999,90.3,64.91,61.73,217.15996
6/3/2008,86.88,159.39999,49.13,138.09,90.95,64.83,61.35001,218.58
6/4/2008,86.64999,159.55,49.75999,138.02,90.14,65.21001,61.17,216.40004
6/5/2008,86.45,163.33,50.55,140.78,89.60001,66.44,62.35001,212.44
6/6/2008,89.06,158.66,49.03,136.28999,90.75999,64.39,60.3,219.2
6/9/2008,87.987,158.75,48.77,136.62,90.75999,63.82001,60.24001,219.48
6/10/2008,85.55,157.5,48.53999,135.94,90.17,63.67,60,221.08
6/11/2008,87.02,155.07001,47.38,133.94,89.96001,62.272,59.09,226.7484
6/12/2008,85.60001,155.45,47.42,134.45,89.06,62.48,59.35001,225.88
6/13/2008,85.83,157.60001,48.37,136.14999,88.87,63.314,60.00999,221.84004
6/16/2008,87.00999,158.38,48.8,136.23,88.89,63.67999,60.09,220.15996
6/17/2008,87.25,158.89999,48.53999,135.57001,89.07001,63.14999,59.60001,221.15996
6/18/2008,88.28,157.53,48.02,134.25,89.82001,62.47,58.95,223.36
6/19/2008,88.42,158.10001,48.77,134.42,89.2899,62.95,59.00999,219.88
6/20/2008,88.95,155.14999,47.42,131.58,89.81,61.89999,57.99989,225.84004
6/23/2008,87.09,154.61,47.05,131.45,90,60.99001,57.84,228.03996
6/24/2008,87.47,153,46.81,131.19,90.5948,60.41991,57.42999,227.88
6/25/2008,87.42,153.81,47.57001,131.81,90.64,61.03999,57.83,225.15996
6/26/2008,90.61,150,45.64999,128.23,91.25,59.16,56.17999,233.4004
6/27/2008,91.47,149.13,45.64999,127.53,92.32001,58.82001,55.85001,233.8
6/30/2008,91.39999,148.8,45.17,127.98,92.34,58.19,55.95,236.08
7/1/2008,92.66,148.75,45.81,128.38,91.78999,58.21001,56.205,232.96004
7/2/2008,93.17,144.3,44.71001,126.17999,92.27,56.7,55.28999,238.71996
7/3/2008,92.06,142.89999,44.63,126.31,92.07001,56.10001,55.31,239
7/7/2008,91.23,141.67,44.89999,125.02,92.49001,55.66,54.61,237.8
7/8/2008,90.86,145,45.97,127.24001,93.09,57.8,55.95,233
7/9/2008,91.5,143.14999,44.75,124.78999,93.5,56.08,54.7,238
7/10/2008,93.53,143.96001,45.28,125.3,93.49001,56.44,54.873,235.2
7/11/2008,95.16,142.61,44.56,123.84,92.16,56.50999,54.1801,239.03996
7/14/2008,95.91,141.45,44.23,122.72,92.97,55.33,53.52,240.56
7/15/2008,96.17,140.14999,44.24001,120.99001,92.94,54.85001,52.57001,241.08
7/16/2008,94.44,143.45,45.34,123.96001,91.25999,57.11,54.24001,235.08
7/17/2008,94.22,144.95,45.64,125.2,90.78999,58.38,55.07001,233.36
7/18/2008,94.17,144.89999,44.59,125.98,90.45,58.39999,55.55,236.96004
7/21/2008,95.12,146.5,44.78,126.05,90.8,58.95,55.39,237.03996
7/22/2008,93.06,147.99001,44.78,127.48,90.35001,60.64999,56.49001,237.44
7/23/2008,90.57001,148.55,45.37,128.17,90.17,61.25,56.92999,234.15996
7/24/2008,91.33,144.3,44.69,125.50999,91.05,59.55,55.42,238.07204
7/25/2008,91.69,144.31,45.27,125.48,90.14,59.78999,55.28,235.28004
7/28/2008,91.73,143,44.42,123.64,91.05,58.91,54.14999,239.40004
7/29/2008,90.59,145.96001,45.34,126.28,90.67999,60.64,55.55,234.68
7/30/2008,89.52,148.27,45.57001,128.53,90.77,60.97,56.63,233.08
7/31/2008,90.08,146.09,45.46001,126.83,91.67,60.55,55.85001,234.24
8/1/2008,89.57001,145.63,44.88,126.16,91.53999,60.78999,55.74001,236.84004
8/4/2008,88.14,142.89999,44.42999,124.99001,91.33,59.89,55.25,238.68
8/5/2008,86.08,145.91,45.92999,128.36,90.64999,61.56,56.84,231.424
8/6/2008,86.64,147.14,46.63,128.92999,90.27991,61.71001,56.86,227.812
8/7/2008,86.09,145.03999,46.27,127.00999,91.75,60.53,55.73,229.48
8/8/2008,84.42999,147.75,47.32001,129.37,92,62.21001,57.11,224.40004
8/11/2008,81.13,149.45,47.75,130.71001,91.12,63.75,57.647,222.36
8/12/2008,80.52,148.25,47.8,129.35001,91.97,63.08,56.7,222.32
8/13/2008,81.56,148.39999,47.7,128.57001,91.64999,62.94,56.37,222.32
8/14/2008,79.35001,149.53999,48.25,129.53999,92.24001,63.576,56.7,219.59996
8/15/2008,77.63,149.89999,48.16,130.17,93.03999,63.87,56.98,220.68
8/18/2008,78.8,147.85001,47.60001,128.39,93.41,62.82001,56.00999,223
8/19/2008,80.433,146.32001,47.00999,126.99001,93.05,61.75,55.63,225.40004
8/20/2008,80.06,146.89999,47.09,127.58,93.31,61.81,55.78999,225.5996
8/21/2008,82.3,146.53,46.87,127.8,93.14,61.24001,55.89,226.24
8/22/2008,81.08,148.10001,47.49001,129.64999,93.08,62.39999,56.58,224.32
8/25/2008,80.92999,145.42999,46.49001,127.02,94.00999,61.12,55.47,228.28004
8/26/2008,81.23,146.28,46.42999,127.39,94.09,61.31,55.64999,228.78804
8/27/2008,81.36,147.7,46.73,128.63,94.25,61.97,56.2,227.2796
8/28/2008,82.17999,149.73,47.11,130.19,94.25999,63.14999,57.25999,226.44
8/29/2008,81.71001,148.2,46.12,128.78999,93.84,62.73,56.75999,230.64
9/2/2008,79.2,146.83,45.55,127.99001,94.37,63.06,56.8,232.92
9/3/2008,78.89,145.98,45.12,127.88,94.77,63.50999,56.99001,235.32
9/4/2008,78.39,142.39999,43.66,124.03,95.526,61.91,55.28,242.76
9/5/2008,78.98,142.39999,43.45,124.42,95.48,61.86,55.73,243.71996
9/8/2008,78.86,144.87,43.31,126.99001,95.88,63.47,57.28,245.24
9/9/2008,76.49001,139.55,42.45,123.22,96.83,61.46001,55.1162,250.08
9/10/2008,74.22,141.45,42.8,123.72,96.23,62.11,55.21001,248.36
9/11/2008,73.08,142.39999,43.60001,125.50999,96.17999,62.41,55.78,242.76
9/12/2008,75.55,144.77,43.42999,126.09,94.94,62.64999,55.89999,243.64
9/15/2008,77.56,137.75,42.08,120.09,98.02,60.08,53.03,251.8
9/16/2008,76.78999,141.13,42.41,122.10001,98,61.81,53.96001,250.2
9/17/2008,85.46001,134.63,40.21001,116.61,98.49001,58.84,51.33,262.56
9/18/2008,82.8,140.7,41.57001,120.07001,97.05,62.42101,53.71001,254.8
9/19/2008,85.98,145,42.89999,124.12,93.97,65.02,56.57001,247.28004
9/22/2008,89.17999,140.55,40.88,121.31,93.96001,62.05009,54.39999,254.92
9/23/2008,88.32001,137.55,40.57001,118.55,93.60001,61.46001,53.61,260.48
9/24/2008,86.71001,136.7,40.85001,118.92999,94.00999,60.75,53.17,256.52
9/25/2008,86.45,137.78999,41.5,120.78999,93.82001,61.25,54.44,253.03996
9/26/2008,86.64,136.7,41.08,120.85001,94.5,61.168,54.42999,255.71996
9/29/2008,89.57001,127,37.82001,111.38,97.25,57.23,50.77699,277.26396
9/30/2008,85.07001,131.8,38.91,115.99001,94.88,59.39,52.42,262.92
10/1/2008,85.97,131.85001,38.5,116.06,95.78,58.64999,52.66,268
10/2/2008,82.33,124,36.75,111.85001,96.55,56.16499,50.77991,281.03996
10/3/2008,82.59,119.94,36.17999,110.34,97.39999,54.48,50,285.92
10/6/2008,84.28,114.5,34.86,104.72,99.17,52.89999,48.69,297.28004
10/7/2008,87.27,108.39999,32.64999,100.03,98.87,49.5,45.21609,312.24
10/8/2008,89.42,107.5,32.39,97.50999,97.45,48.16,43.97,312
10/9/2008,89.89999,98.35001,31.52,90.7,96.63,44.3,41.31,324
10/10/2008,83.22,100,31.32001,88.5,95.95,45.55,41.09,325.03996
10/13/2008,81.99001,112,35.13,101.35001,94.72,49.64999,44.91,286.59996
10/14/2008,82.2,108.7,33.61,99.85001,94.11,48.92,45.42999,299.59996
10/15/2008,83.31,96.03,30.60001,90.02,95.00999,44.32001,40.91,325.55956
10/16/2008,79.28999,101.67,32.25999,93.77,94.519,46.71001,42.67,308.96004
10/17/2008,77.21001,100.13,32.3,93.21001,93.87,45.50999,42.27,308.36
10/20/2008,78.5,105.25,33.2,98.81,94.62,47.31,44.39999,298
10/21/2008,76.02699,102.64999,31.48,95.86,95.12,46.073,43.32001,314.59996
10/22/2008,71.71001,98.13,30.61,90.64,97.05,43.64,40.67999,322.84004
10/23/2008,70.64999,93.38,30.49001,91.69,97.77,42.50999,41.25,324.32
10/24/2008,72.21001,89.3,29.50999,87.03999,96.73,41.03,39.82001,335.28004
10/27/2008,72.17999,86.08,28.69,83.95,96.8,39.25999,38.55,343.36
10/28/2008,73.78999,95.2,31.86,93.75999,95.39,42.25,42.7,306.2
10/29/2008,74,95.39999,31.78,93.08,94.91,42.8,41.81,305.56
10/30/2008,72.71001,101.88,32.84,96.3,94.05,44.67,42.91,297.40004
10/31/2008,71.34,103.39999,32.89,96.83,92.83,46.3499,43.91,296.8
11/3/2008,71.10001,103.78999,32.82001,97.11,92.71001,46.64,43.72,296
11/4/2008,75.47861,105.60001,33.75,100.41,94.45,47.28999,45.53999,286.44
11/5/2008,72.8,100.89999,31.99001,96.19,95.57001,44.50999,42.92999,303.44
11/6/2008,72.22,95.64999,30.56,90.86,94.88,42.89,40.92999,316.8
11/7/2008,72.5,99.7,31.19,93.86,94.25999,43.94,42.14999,309
11/10/2008,73.58,96.10001,30.77,92.63,94.71989,42.60001,41.60001,314.59996
11/11/2008,72.05,92.58,30.10001,89.77,95.00011,41.81,40.66,320.6992
11/12/2008,70,88.45,28.71001,85.82001,95.61,39.48,38.56,335.84004
11/13/2008,72.14999,96.64,30.46001,91.17,93.32001,42.78,41.38,314.71996
11/14/2008,73.3,89.31,28.98,86.62,95.17,39.98,39.5768,330.44
11/17/2008,72.64999,89.3,28.37,85.47,95.59,39.49001,38.67999,336.88
11/18/2008,72.50999,91,28.34,87.08,96.82001,39.25,39.12,337.15996
11/19/2008,72.25999,82.75,26.86,81.5,99.3,36.2,36.64999,355.24
11/20/2008,73.45,76.2,25.56,75.45,104.42999,33.59,33.89999,371.56
11/21/2008,78.85001,79.5,26.67,79.52,102.92,35.52,36.00999,356.08
11/24/2008,80.91,86,28.3,85.03,101.31,38.17,38.17,334.82396
11/25/2008,80.87,86.92999,28.17,85.66,104.28999,39.21001,39.03,335.03996
11/26/2008,80.38,92.5,29.35001,88.97,104.42999,41.09,40.42,321.36
11/28/2008,80.31,93.59,29.12,90.09,105.72,41.92,40.99001,323.48
12/1/2008,75.64999,83.99001,26.92999,82.11,109.39999,36.34,37.00999,348.2
12/2/2008,76.95,87.7,27.83,85.27,109.82001,38.58501,38.92999,336.24
12/3/2008,76.17999,89.39999,28.62,87.32001,110.13,40.05,40,327.24
12/4/2008,75.5,86.96001,27.81,85.3,112.3,38.877,38.63,335.15996
12/5/2008,74.52,90.53999,28.94,87.92999,110.48,40.55,40.37,322.32
12/8/2008,76.19501,94.88,30.08,91,110.24001,42.16,41.95,309.08
12/9/2008,76.33,92.08,30.00999,89.5,112.42,40.82001,40.86,309.59996
12/10/2008,79.75,94.48,29.91,90.11,112.14999,41.75,41.37,310.68
12/11/2008,80.64999,90.05,29.09,87.94,112.37,39.7,40.13,319.44
12/12/2008,80.81,92.69,29.67999,88.99001,112.37,41.02,40.53999,313.15996
12/15/2008,82.60001,90.27,29.16,87.75,113.64999,39.7,39.867,317.76
12/16/2008,84.46001,95.96001,30.56,91.88,116.46001,42.47,42.14999,302.96004
12/17/2008,85.42999,96.60001,30.19,90.99001,119.62,42.77,41.63,306.48
12/18/2008,83.87,95.52,29.66,89.28999,122.13,42.06,40.49001,311.71996
12/19/2008,82.63,94.81,29.86,88.19,122.25999,42.53,40.52,309.15996
12/22/2008,83.46001,93.09,29.21001,87.06,121.32001,41.37,39.38,315.03996
12/23/2008,82.63,91.64,29.06,86.16,121.16,40.96001,39.10001,300.32
12/24/2008,83.46001,92.27,29.14,86.66,120.89999,39.83701,39.33,300.24
12/26/2008,85.60001,93.39999,29.13,87.16,121.3,40.46001,39.60001,299.71996
12/29/2008,86.35001,92.36,28.89,86.91,120.75,39.5901,39.5,303.0876
12/30/2008,85.89999,95.33,29.49001,88.97,121.89999,41.16901,40.56,295.71996
12/31/2008,86.52,97.16,29.74001,90.24001,119.35001,42.44,41.16,292.12
1/2/2009,86.23,99.78999,31.03,92.96001,116.35001,43.05,42.3,280.8
1/5/2009,84.48,100.2,31.02,92.85001,113.35001,43.03999,42.08,280.59996
1/6/2009,85.13,101.53999,31.33,93.47,112.21001,43.97,42.42,277.8
1/7/2009,82.75,98.42999,30.44,90.67,112.64999,42.50999,41.04201,285.59996
1/8/2009,84.46001,98.92,30.75999,91.04201,112.56,42.88,41.2099,282.52
1/9/2009,83.92,96.25,30.07001,89.09,112.73,41.31,40.31,289
1/12/2009,80.75999,93.66,29.52,86.95,113.89999,40.03999,39.19,294.32
1/13/2009,80.88,94.66,29.53,87.11,114.02,40.53,39.33,294.08
1/14/2009,79.78999,91.03,28.63,84.37,115.89999,38.78999,37.88,303.2
1/15/2009,80.39,92.28999,29.099,84.39999,116.09,39.2,37.71001,299.03996
1/16/2009,82.71001,93.85001,29.42,85.06,114.3,39.56,37.81,294.68
1/20/2009,84.52,88.22,27.96001,80.57001,114.28,36.735,35.66,309.24
1/21/2009,84.14999,92.3,29.14999,84.05,110.67,38.60001,37.37,296.52
1/22/2009,84.58,90,28.75999,82.75,108.53999,37.25999,36.62,299.88
1/23/2009,88.53,91.00999,28.89999,83.11,107.69,37.6868,36.89999,298.56
1/26/2009,88.95,91.57001,29.11,83.67999,106.75,37.89,37.05,296.8
1/27/2009,88.38,92.89999,29.32001,84.53,109.25999,38.42999,37.48,293.76
1/28/2009,87.41499,96.49001,30.35001,87.39,106.53,39.95,38.94,283.68
1/29/2009,89.5,93.28,29.58,84.55,104.08,38.10001,37.39999,290.76
1/30/2009,91.31,90.69,29.06,82.83,103.75,37.17999,36.59,296.4796
2/2/2009,88.84,90.78999,29.41,82.58,105.39,37.23,36.42999,292.96004
2/3/2009,88.47,91.67,29.87,83.74001,102.88,37.45261,36.72,288.28004
2/4/2009,89.17999,91.64,29.91,83.33,102.52,37.09,36.39999,287.64
2/5/2009,90.12,92.84,30.57001,84.57001,102.61,37.49001,36.88,281.48
2/6/2009,89.59,96.53999,31.37,86.979,102.28999,39.05,38.08,274.36
2/9/2009,88.32001,96.19,31.5,87.10001,102.62,39.02,38.23,273
2/10/2009,90.21001,92.19,30.34,83.11,104.85001,37.02,36.09,282.92
2/11/2009,92.28999,92.12,30.2,83.60001,106.21001,37.2,36.48,283.71996
2/12/2009,93.17,92.88,30.57001,83.66,105.21001,37.28,36.38,280.28004
2/13/2009,92.55,91.92,30.42999,82.75999,102.41,36.60001,35.92,281.8
2/17/2009,95.45,87.89,29.22,79.22,105.60001,34.96989,34.00999,292.52
2/18/2009,96.91,87,29.24001,79.03,104.7,34.59,33.78999,292.8
2/19/2009,95.77,85.64,28.78999,78.181,102.92,33.75,33.4099,297.08
2/20/2009,97.8,84.91,28.87,77.42,103.92,33.36,32.84,296.15996
2/23/2009,97.73,81.50999,27.86,74.64999,104.88,31.94,31.77879,306.68
2/24/2009,94.73,84.95,28.78,77.48,104.77,33.34,33.27,297
2/25/2009,93.14999,83.97,28.59,76.87199,103.56,32.78,33.07001,298.2
2/26/2009,93.05701,82.75,27.78999,75.62,102.47,32.36,32.57001,306.24
2/27/2009,92.63,82.12,27.53,73.92999,101.88,31.97,31.63,309.36
3/2/2009,90.92999,77.00999,26.64,70.60001,103.28,30.03,29.96001,319.84004
3/3/2009,90.03999,76.41,26.62,70.07001,102.59,29.34,29.56,319.64
3/4/2009,88.99001,78.59,27.33,71.73,102.12,30.06,30.16,311.28004
3/5/2009,91.987,74.94,26.50999,68.8,104.96001,28.31,28.73,320.08
3/6/2009,92.28999,74.42999,26.3,68.92,104.25999,28.25,28.87,322.92
3/9/2009,90.57001,73.63,25.74001,68.11,103.64999,27.78999,28.75999,329.68
3/10/2009,88.14,78.74001,27.33,72.17,101.66,29.97,30.81,309.28004
3/11/2009,89.22,79.12,27.75,72.64,102.75999,29.94,30.78999,304.68
3/12/2009,91.10001,82.67,28.67,75.5,103.25,31.75,32.3,294.32
3/13/2009,91.3,83.14,28.74001,76.09,102.73,32.13,32.64999,293.44
3/16/2009,90.8,82.02,28.25999,75.86,101.11,31.7,32.55,298.36
3/17/2009,90.03999,85.03,29.33,78.17999,100.56,33.14,33.6604,287.24
3/18/2009,93.09,87.82001,29.7,79.92999,104.37,34.5,34.7305,283.64
3/19/2009,94.35001,87.12,29.67999,78.94,104.5,34.09,34.08501,283.24
3/20/2009,93.59,84.25,29.17999,76.71001,103.92,32.95,33.22,288.2
3/23/2009,92.08,90.60001,30.89999,82.22,103.02,35.94,35.88,270.68
3/24/2009,90.95,88.75999,30.33099,80.60001,104,34.52,35.03999,275.68
3/25/2009,91.98,89.36,30.47,81.45,102.60001,35.33,35.12,274.8
3/26/2009,91.92999,92.91,31.41,83.11,103.78999,36.78,35.81,265.52
3/27/2009,90.69,90.64,30.82001,81.61,104.56,35.64999,35.08,270.96004
3/30/2009,89.98,87.66,30.06,78.78999,104.96001,34.14,33.57001,277.59996
3/31/2009,90.28,88.59,30.32001,79.52,105.71001,34.75999,33.86,274.8
4/1/2009,91.03,89.8,30.77,81.06,106.37,35.39999,34.73,271.10716
4/2/2009,88.8,93.61,31.75999,83.42999,105.07001,37.25,35.78,262.03996
4/3/2009,87.59,95.28,32.35001,84.25999,102.92,38.24001,36.31,257.12
4/6/2009,85.27,94.14999,32.27,83.60001,102.48,37.60001,36,258
4/7/2009,86.74001,91.09,31.42,81.64999,102.74001,36.16,35.02,265.15996
4/8/2009,86.61,92.50999,31.95,82.53,103.64999,36.78999,35.34,260
4/9/2009,86.31,97.38,32.94,85.81,102.35001,39.28,37.13,252.03996
4/13/2009,87.88,97.3,32.89,85.83,103.28999,39.53,37.33,252.36
4/14/2009,87.37,94.92999,32.49001,84.35001,103.83,38.14,36.37,255.8
4/15/2009,87.5,96.03999,32.39999,85.25,103.64999,39,37.03,256.32
4/16/2009,85.81,98.61,33.24001,86.5,102.83,40.17999,37.53,249.56
4/17/2009,85.22,99.81,33.31,87.08,101.7,40.78999,37.84,249.2
4/20/2009,86.95,94.88,32.24001,83.42999,103.24001,38.12,35.81,257.36
4/21/2009,86.89,97.34,32.69,85.06,102.22,39.78999,36.77,253.71996
4/22/2009,87.38,97.60001,32.78999,84.53999,101.60001,39.75,36.45,252.96004
4/23/2009,88.8,97.41,33.11,85.37,101.59,39.78,36.78999,250.40004
4/24/2009,89.72,99.75999,33.69,86.66,100.57001,40.83,37.39,245.44
4/27/2009,89.00999,98.92,33.73,85.84,101,40.07001,36.94,245.64
4/28/2009,87.75,99.23,33.48,85.57001,99.35001,40.19,36.77,247.71996
4/29/2009,88.33,101.88,33.94,87.39,98.47,41.87,37.67999,244.24
4/30/2009,87.27,101.67999,34.28,87.42,98.08,41.56,37.59,241.44
5/1/2009,86.95,101.56,34.37,87.89,97.11,41.74001,37.83,241.0796
5/4/2009,88.64011,105.74001,35.05,90.88,97.42999,43.80901,39.61,236
5/5/2009,88.25,105.03,35.02,90.57001,97.31,43.42999,39.28,236.39116
5/6/2009,89.53999,105.827,35.03,92.14101,97.08,44.03,40.44,236.48
5/7/2009,89.44,103.23,34.21001,90.86,94.71001,42.84,39.88,242.15996
5/8/2009,89.98,106.41,34.23,92.98,94.94,44.75999,41.28,241.52
5/11/2009,89.69,104.35001,34.35001,91.24001,96.28999,43.62,40.11,241.12
5/12/2009,90.7,103.19,33.92999,90.97,96.64,42.96001,39.95,244.03996
5/13/2009,91.09,98.84,33.02,88.67999,97.69,40.66,38.71001,250.64
5/14/2009,91.03,100.19,33.39,89.44,98.07001,41.56799,39.13,247.92
5/15/2009,91.55,99.42,33.37,88.71001,98.03999,40.95,38.61,248
5/18/2009,90.36,102.96001,34.24001,91.23,96.52,42.78999,39.89,240.96004
5/19/2009,90.96001,103.39999,34.39999,91.12,96.00999,42.64999,39.78,240.32
5/20/2009,92.25,102.57001,34.28,90.50999,97.02,42.3,39.44,241.03996
5/21/2009,93.85001,101.07001,33.64999,89.21001,94.58,41.78,38.86,245.15996
5/22/2009,94.14999,100.2,33.53999,89.02,93.53,41.36,38.78,246.40004
5/26/2009,93.75999,104.11,34.78999,91.3,92.12,43.17999,39.75,236.76
5/27/2009,93.45,102.50999,34.55,89.67,90.492,42.2,38.91,238.40004
5/28/2009,94.24001,102.98,34.95,90.92,91.8,42.45,39.56,235.44
5/29/2009,96.2,104.67,35.38,92.53,94.17,43.14999,40.25999,233
6/1/2009,95.73,108.59,36.39,94.77,91.09,44.78,41.1723,225.92
6/2/2009,96.36,109.14999,36.44,94.85001,91.58,45.17999,41.16,226.12
6/3/2009,94.41,107.33,36.33,93.64999,92.44,44.64999,40.42999,226.15996
6/4/2009,96.23,108.81,36.74001,94.53,90.53,45.52,40.98,224.12
6/5/2009,93.71001,108.57001,36.78,94.55,89.84,45.45,40.86,223.44
6/8/2009,93.56,107.83,36.67,94.16,89.61,44.97,40.82001,224.2
6/9/2009,93.83,108.78,36.95,94.64,89.60001,45.12,40.95,222.71996
6/10/2009,93.86,108.53,36.82001,94.39999,88.19,44.87,40.86,223.52
6/11/2009,93.7,108.81,36.82001,94.82001,89.17,44.83,41.27,223.28004
6/12/2009,92.17,108.73,36.64999,95.08,89.97,44.99001,41.32941,224.32
6/15/2009,91.10001,106.11,35.89999,92.89999,90.78,43.67999,40.27,229.12
6/16/2009,91.92999,104.27,35.55,91.64,92.36,42.87,39.69,231.03996
6/17/2009,92.35001,104.2,35.88901,91.55,91.84,42.73,39.44,229.03996
6/18/2009,91.61,104.94,35.82001,92.21899,90.45,43.00999,39.81,228.96004
6/19/2009,91.89999,104.67,36.16,92.03999,91.69,43.1601,39.89,227.24
6/22/2009,90.53999,101.09,35.08,89.28,92.58,41.50999,38.58,234.12
6/23/2009,90.92,100.64999,35,89.35001,93.67,41.24001,38.72,234.2
6/24/2009,91.45,102,35.59,90.118,92.73,41.64999,38.67,230.2
6/25/2009,92.31,104.61,36.28999,92.08,94.42999,42.72,39.47,225.56
6/26/2009,92.28999,104.61,36.37,91.84,94.59,43,39.39,225.08
6/29/2009,92.03999,105.59,36.45,92.7,94.73,43.35001,39.85001,224.56
6/30/2009,91.17999,105.2,36.38,91.95,94.57001,43.11,39.55,225.40004
7/1/2009,92.39,106.07001,36.39999,92.33,94.08,44.00999,39.71001,225.12
7/2/2009,91.25,103.06,35.60001,89.81,94.3,42.46001,38.52,229.88
7/6/2009,90.75999,102.14999,35.41,89.8,94.12,42.17999,38.49001,231.03996
7/7/2009,90.71001,99.67999,34.53,88.06,94.75,41.25999,37.74001,236.8
7/8/2009,89.27,99.39,34.71001,88,96.5,40.91,37.58,235.64
7/9/2009,89.50999,99.52,34.77,88.17,95.35001,40.85001,37.7,235.28004
7/10/2009,89.58,99.39,34.92,87.96001,96.23,40.81,37.48,234.32
7/13/2009,90.19,101.85001,35.59,90.10201,95.69,41.89999,38.55,229.56
7/14/2009,90.81,102.60001,35.72,90.61,94.10001,42.31,38.84,228.96004
7/15/2009,92.24001,105.74001,36.92,93.25999,91.67999,43.94,40.05,221.2
7/16/2009,91.98,107.27,37.36,94.14999,92.67,44.46001,40.36,218.64
7/17/2009,91.92999,106.89999,37.56,94.13,91.24001,44.2,40.2,217.15996
7/20/2009,93.28,108.49001,37.92,95.131,91.72,44.89,40.69,215.03996
7/21/2009,93.13,108.7,38.17999,95.57001,93.55,44.67,40.83,213.64
7/22/2009,93.44,109.24001,38.5,95.55,92.71001,45.03,40.84,211.92
7/23/2009,93.25999,112.16,39.35001,97.661,91.00999,46.48,41.86,207.03996
7/24/2009,93.41,113.00999,39.05,98.06,91.45,46.74001,42.13,207.08
7/27/2009,93.71001,113.49001,39.35001,98.35001,90.39999,47.17,42.47,207.12
7/28/2009,92.11,113.28999,39.08,97.89,91.2,47.14999,42.25,206.40004
7/29/2009,91.2,112.48,39.34,97.65199,91.7,46.88,41.95,207.08
7/30/2009,91.62,113.95,39.57001,98.67,93,47.67999,42.52,205.8
7/31/2009,93.35001,113.96001,39.45,98.81,94.81,47.7,42.7,206.59996
8/3/2009,93.87,116.48,40.03999,100.44,93.06,48.75999,43.42999,203.64
8/4/2009,94.67999,117.5,40.03999,100.7,92.32001,49.38,43.67999,203.48
8/5/2009,94.78,117.02,39.73,100.41,90.94,49.37,43.8,204.92
8/6/2009,94.60001,116.07001,39.38,99.89,91.25,48.85001,43.67,206.68
8/7/2009,93.75,118.89999,39.88,101.202,90.49001,50.28,44.3,204.28004
8/10/2009,92.927,118.41,39.60001,100.99001,91.62,50.21001,44.17,205.48
8/11/2009,92.78999,116.72,39.25999,99.73,92.67999,49.31,43.45,207.59996
8/12/2009,92.95,118.27,39.87,100.8,91.69,50.14999,44.00999,204.252
8/13/2009,93.72,119.32001,40.09,101.57001,92.99001,50.46001,44.39,202.8
8/14/2009,93,117.50999,39.63,100.78999,93.35001,49.6124,44,204.8
8/17/2009,91.61,114.11,38.48,98.31,94.73,48.00999,42.89999,211.08
8/18/2009,92.06,115.63,39.03,99.09,94.17999,48.67,43.28,207.71996
8/19/2009,92.532,116.42999,39.3,99.96001,94.96001,49.00999,43.67999,206.52
8/20/2009,92.27,117.7,39.75999,100.99001,95.74001,49.78,44.17999,204.48
8/21/2009,93.64999,119.95,40.28999,102.97,93.77,51.02,45.10001,201.71996
8/24/2009,92.34,119.63,40.25,102.96001,95.47,50.92,45.14999,201.96004
